class id,course prefix,course number,section,term,call number,class title,class subtitle,status,instructors,schedule,enrollment,max enroll,core area,sess,ues,ues+,ues%,col,dept,act,sess,insts,asst count,textbooks,syllabus
bmen3150.104.17s,bmen,3150 ,104 ,17s,22892 ,Biomedical Engineering Laboratory ,,Open,Patrick Winter,Thurs : 1:00pm-3:45pm : ML1_1.110,13,1, ,1,do_eval,,,ecs,bien,lab,1,pxw151030,3, ,syl
bmen3150.105.17s,bmen,3150 ,105 ,17s,22893 ,Biomedical Engineering Laboratory ,,Closed,Patrick Winter,Fri : 10:00am-12:45pm : ML1_1.110,12,0, ,1,do_eval,,,ecs,bien,lab,1,pxw151030,3, ,syl
bmen3315.001.17s,bmen,3315 ,001 ,17s,22894 ,Thermodynamics and Physical Chemistry in Biomedical Engineering ,,Closed,Stuart Cogan,Tues & Thurs : 8:30am-9:45am : SLC_2.203,30,0, ,1,do_eval,,,ecs,bien,lec,1,sxc149830,1,"9780136056065,9780133557503 ",syl
bmen3330.001.17s,bmen,3330 ,001 ,17s,22712 ,Engineering Physiology of the Human Body ,,Open,Seth Hays,Mon & Wed : 8:30am-9:45am : SOM_11.202,24,25, ,1,do_eval,,,ecs,bien,lec,1,sxh129730,1,"9780321981226,9780134079813 ",syl
bmen3330.002.17s,bmen,3330 ,002 ,17s,23213 ,Engineering Physiology of the Human Body ,,Open,Heather Hayenga,Tues & Thurs : 4:00pm-5:15pm : GR_4.301,43,6, ,1,do_eval,,,ecs,bien,lec,1,hnh130330,2,"9780321750075,9780321981226,9780134079813 ",syl
bmen3350.001.17s,bmen,3350 ,001 ,17s,22713 ,Biomedical Component and System Design ,,Closed,Tariq Ali,Tues & Thurs : 8:30am-9:45am : SOM_12.210,63,0, ,1,do_eval,,,ecs,bien,lec,1,tma051000,1, ,syl
bmen3350.002.17s,bmen,3350 ,002 ,17s,23222 ,Biomedical Component and System Design ,,Open,Steven Foland,Mon & Wed : 8:30am-9:45am : SOM_2.804,37,12, ,1,do_eval,,,ecs,bien,lec,1,sjf041000,1, ,syl
bmen3370.001.17s,bmen,3370 ,001 ,17s,22897 ,Digital Circuits ,,Closed,Todd Polk,Tues : 1:00pm-3:45pm : ML1_1.106,24,0, ,1,do_eval,,,ecs,bien,lec,1,twp017000,1,"9780070650503,9780470531082 ", 
bmen3399.003.17s,bmen,3399 ,003 ,17s,27431 ,Introductory Biomechanics ,,Open,Victor Varner,"Mon, Wed & Fri : 10:00am-10:50am : SLC_1.202",14,5, ,1,do_eval,,,ecs,bien,lec,1,vxv162230,1,"9780134319650,9780134321141 ",syl
bmen3399.002.17s,bmen,3399 ,002 ,17s,27430 ,Introductory Biomechanics ,,Open,Victor Varner,"Mon, Wed & Fri : 9:00am-9:50am : SLC_2.202",14,5, ,1,do_eval,,,ecs,bien,lec,1,vxv162230,0,"9780134319650,9780134321141 ",syl
bmen4330.001.17s,bmen,4330 ,001 ,17s,22981 ,Advanced Engineering Physiology of the Human Body ,,Open,Mario Romero-Ortega,Mon & Wed : 4:00pm-5:15pm : SOM_2.904,36,12, ,1,do_eval,,,ecs,bien,lec,1,mir140030,1, ,syl
bmen4360.002.17s,bmen,4360 ,002 ,17s,27434 ,Biomaterials and Medical Devices ,,Open,Danieli Rodrigues,Mon & Wed : 1:00pm-2:15pm : ECSN_2.120,37,3, ,1,do_eval,,,ecs,bien,lec,1,dxb127430,2,"9780521116909,9781107702141,9780080877808,9781482227697,9780123746269 ",syl
bmen4360.001.17s,bmen,4360 ,001 ,17s,23194 ,Biomaterials and Medical Devices ,,Open,Taylor Ware,Mon & Wed : 8:30am-9:45am : ECSN_2.112,13,17, ,1,do_eval,,,ecs,bien,lec,1,thw090020,1, ,syl
bmen4389.003.17s,bmen,4389 ,003 ,17s,23191 ,Senior Design Project II ,,Closed,"Todd Polk,Joe Pacheco",-schedule is not posted or not applicable-,12,0, ,1,do_eval,,,ecs,bien,lec,1,"twp017000,jxp142030",1, , 
bmen4389.201.17s,bmen,4389 ,201 ,17s,23192 ,Senior Design Project II ,,Open,"Todd Polk,Joe Pacheco",Fri : 1:00pm-3:45pm : ECSS_2.102,58,2, ,1,do_eval,,,ecs,bien,dis,1,"twp017000,jxp142030",1, , 
bmen4389.005.17s,bmen,4389 ,005 ,17s,27321 ,Senior Design Project II ,,Open,"Joe Pacheco,Todd Polk",-schedule is not posted or not applicable-,10,2, ,1,do_eval,,,ecs,bien,lec,1,"jxp142030,twp017000",1, , 
bmen4389.004.17s,bmen,4389 ,004 ,17s,27320 ,Senior Design Project II ,,Closed,"Joe Pacheco,Todd Polk",-schedule is not posted or not applicable-,12,0, ,1,do_eval,,,ecs,bien,lec,1,"jxp142030,twp017000",1, , 
bmen4389.001.17s,bmen,4389 ,001 ,17s,22895 ,Senior Design Project II ,,Closed,"Todd Polk,Joe Pacheco",-schedule is not posted or not applicable-,12,0, ,1,do_eval,,,ecs,bien,lec,1,"twp017000,jxp142030",1, , 
bmen4389.002.17s,bmen,4389 ,002 ,17s,22896 ,Senior Design Project II ,,Closed,"Todd Polk,Joe Pacheco",-schedule is not posted or not applicable-,12,0, ,1,do_eval,,,ecs,bien,lec,1,"twp017000,jxp142030",1, , 
bmen4v95.001.17s,bmen,4v95 ,001 ,17s,23053 ,Undergraduate Topics in Biomedical Engineering ,INTRO MATERIAL SCI IN BIO ENGR,Open,Stuart Cogan,Tues & Thurs : 11:30am-12:45pm : CB3_1.302,28,17, ,1,do_eval,,,ecs,bien,lec,1,sxc149830,1,9781118324578 ,syl
bmen4v95.002.17s,bmen,4v95 ,002 ,17s,27319 ,Undergraduate Topics in Biomedical Engineering ,FINITE ELEMENT ANLS BIOMED ENG,Open,Clark Meyer,Tues & Thurs : 10:00am-11:15am : ML1_1.110,12,7, ,1,do_eval,,,ecs,bien,lec,1,cam140130,0,9780955578168 ,syl
bmen6302.001.17s,bmen,6302 ,001 ,17s,27143 ,Dynamics of Complex Networks and Systems ,,Closed,Justin Ruths,Tues & Thurs : 10:00am-11:15am : ECSN_2.120,5,0, ,1,do_eval,,,ecs,bien,lec,1,jxr163730,0, , 
bmen6342.001.17s,bmen,6342 ,001 ,17s,27690 ,Biomaterials and Medical Devices ,,Closed,Danieli Rodrigues,Mon & Wed : 11:30am-12:45pm : CB3_1.304,19,0, ,1,do_eval,,,ecs,bien,lec,1,dxb127430,1,"9780521116909,9781107702141,9780080877808,9781482227697,9780123746269 ",syl
bmen6345.001.17s,bmen,6345 ,001 ,17s,23000 ,Self-Assembly of Biomaterials ,,Open,David Schmidtke,Tues & Thurs : 11:30am-12:45pm : ECSN_2.110,17,2, ,1,do_eval,,,ecs,bien,lec,1,dws140430,0, ,syl
bmen6355.001.17s,bmen,6355 ,001 ,17s,22904 ,Nanotechnology and Sensors ,,Closed,Shalini Prasad,Wed : 10:00am-12:45pm : ML1_1.106,21,-2, ,1,do_eval,,,ecs,bien,lec,1,sxp118230,0, ,syl
bmen6372.001.17s,bmen,6372 ,001 ,17s,22670 ,Engineering Systems: Modeling and Simulation ,,Closed,Robert Gregg,Mon & Wed : 10:00am-11:15am : ECSN_2.120,11,-1, ,1,do_eval,,,ecs,bien,lec,1,rdg130030,1,9780471025948 ,syl
bmen6375.001.17s,bmen,6375 ,001 ,17s,22351 ,Techniques in Cell and Molecular Biology ,,Open,Hyunjoo Nam,Fri : 4:00pm-6:45pm : ECSN_2.110,13,6, ,1,do_eval,,,ecs,bien,lec,1,hjn091000,0, ,syl
bmen6382.001.17s,bmen,6382 ,001 ,17s,22301 ,Systems Biology ,,Open,Leonidas Bleris,Fri : 10:00am-12:45pm : CB_1.219,17,2, ,1,do_eval,,,ecs,bien,lec,1,lxb092000,0, , 
bmen6388.001.17s,bmen,6388 ,001 ,17s,22997 ,Nonlinear Systems ,,Open,Mark Spong,Tues & Thurs : 4:00pm-5:15pm : CB2_1.204,1,4, ,1,do_eval,,,ecs,bien,lec,1,mws081000,0,9780130673893 , 
bmen6389.001.17s,bmen,6389 ,001 ,17s,22396 ,Computational Biology ,,Open,"Pradipta Ray,Michael Zhang",Tues & Thurs : 2:30pm-3:45pm : CB_1.214,5,11, ,1,do_eval,,,ecs,bien,lec,1,"prr105020,mqz091000",0,"9780521629713,9781107085015,9780387400822,9780198567028 ",syl
bmen6394.001.17s,bmen,6394 ,001 ,17s,27322 ,Medical Imaging Techniques and Image Processing ,,Open,Patrick Winter,Mon : 1:00pm-3:45pm : CB_1.218,21,3, ,1,do_eval,,,ecs,bien,lec,1,pxw151030,0, ,syl
bmen6v87.501.17s,bmen,6v87 ,501 ,17s,27528 ,Special Topics in Biomedical Engineering ,IMAGE-GUIDED DRUG DELIVERY,Open,Shashank Sirsi,Tues & Thurs : 5:30pm-6:45pm : CB3_1.314,9,10, ,1,do_eval,,,ecs,bien,sem,1,srs151630,0, , 
bmen6v87.003.17s,bmen,6v87 ,003 ,17s,23193 ,Special Topics in Biomedical Engineering ,BIOELECTRIC SYSTEMS,Open,Joseph Pancrazio,Mon & Wed : 8:30am-9:45am : CB3_1.304,13,6, ,1,do_eval,,,ecs,bien,sem,1,jjp150430,0,9780195058239 ,syl
bmen6v98.031.17s,bmen,6v98 ,031 ,17s,28124 ,Thesis ,,Open,Orlando Auciello,-schedule is not posted or not applicable-,1,29, ,1,-,,,ecs,bien,mst,1,oha120030,0, , 
bmen7188.001.17s,bmen,7188 ,001 ,17s,23052 ,Advanced Seminars in Biomedical Engineering ,BASIC/TRANSLATIONAL FRONTIERS,Open,Mario Romero-Ortega,Fri : 1:00pm-2:00pm : ECSS_2.412,25,35, ,1,do_eval,,,ecs,bien,sem,1,mir140030,1, ,syl
bmen7v87.001.17s,bmen,7v87 ,001 ,17s,27323 ,Advanced Topics in Biomedical Engineering ,,Open,Allison Case,Tues & Thurs : 10:00am-11:15am : ML1_1.106,10,9, ,1,do_eval,,,ecs,bien,lec,1,abc130530,0, ,syl
bps4305.5e1.17s,bps,4305 ,5e1 ,17s,25086 ,Strategic Management ,,Open,Young-Hoon Jung,Tues : 7:15pm-10:00pm : CHEC_223,14,26, ,1,do_eval,,,mgt,mgmt,lec,1,yxj131030,0, ,syl
bps4305.001.17s,bps,4305 ,001 ,17s,24473 ,Strategic Management ,,Open,Larry Chasteen,Mon & Wed : 11:30am-12:45pm : SOM_2.112,40,9, ,1,do_eval,,,mgt,mgmt,lec,1,chasteen,1,9781259850295 ,syl
bps4305.002.17s,bps,4305 ,002 ,17s,24474 ,Strategic Management ,,Open,Larry Chasteen,Mon & Wed : 1:00pm-2:15pm : SOM_2.112,40,9, ,1,do_eval,,,mgt,mgmt,lec,1,chasteen,1,9781259850295 ,syl
bps4305.003.17s,bps,4305 ,003 ,17s,24475 ,Strategic Management ,,Open,Livia Markoczi,Mon & Wed : 2:30pm-3:45pm : SOM_2.103,48,1, ,1,do_eval,,,mgt,mgmt,lec,1,lxm055000,0,9781259850295 ,syl
bps4305.004.17s,bps,4305 ,004 ,17s,24476 ,Strategic Management ,,Closed,Livia Markoczi,Mon & Wed : 4:00pm-5:15pm : SOM_2.103,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,lxm055000,0,9781259850295 ,syl
bps4305.005.17s,bps,4305 ,005 ,17s,24477 ,Strategic Management ,,Open,Sheen Levine,Tues & Thurs : 8:30am-9:45am : SOM_2.112,11,38, ,1,do_eval,,,mgt,mgmt,lec,1,ssl140530,1, ,syl
bps4305.006.17s,bps,4305 ,006 ,17s,24478 ,Strategic Management ,,Open,Sheen Levine,Tues & Thurs : 11:30am-12:45pm : SOM_2.107,31,18, ,1,do_eval,,,mgt,mgmt,lec,1,ssl140530,1, ,syl
bps4305.007.17s,bps,4305 ,007 ,17s,24479 ,Strategic Management ,,Open,Sheen Levine,Tues & Thurs : 1:00pm-2:15pm : SOM_2.107,21,28, ,1,do_eval,,,mgt,mgmt,lec,1,ssl140530,1, ,syl
bps4305.501.17s,bps,4305 ,501 ,17s,24480 ,Strategic Management ,,Open,Kyun Kim,Fri : 7:00pm-9:45pm : SOM_2.103,23,26, ,1,do_eval,,,mgt,mgmt,lec,1,kxk142730,0,"9781259278211,9781259303494 ",syl
bps4305.502.17s,bps,4305 ,502 ,17s,24481 ,Strategic Management ,,Closed,Emily Choi,Thurs : 7:00pm-9:45pm : SOM_12.202,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,exc113230,1, ,syl
bps4305.008.17s,bps,4305 ,008 ,17s,24733 ,Strategic Management ,,Closed,Toyah Miller,Tues & Thurs : 2:30pm-3:45pm : SOM_2.112,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,tlm140330,1,9780077862527 ,syl
bps4305.009.17s,bps,4305 ,009 ,17s,24902 ,Strategic Management ,,Closed,Zhiang Lin,Tues & Thurs : 4:00pm-5:15pm : SOM_12.202,49,0, ,1,do_eval,,,mgt,mgmt,lec,1,zlin,2,"9781305577077,9781305577039,9781337497848 ",syl
bps6310.0w1.17s,bps,6310 ,0w1 ,17s,24482 ,Strategic Management ,,Open,Marilyn Kaplan,-schedule is not posted or not applicable-,39,6, ,1,do_eval,,,mgt,mgmt,lec,1,mkaplan,0, ,syl
bps6310.501.17s,bps,6310 ,501 ,17s,24483 ,Strategic Management ,,Open,Zhiang Lin,Tues : 7:00pm-9:45pm : SOM_2.902,19,29, ,1,do_eval,,,mgt,mgmt,lec,1,zlin,2,"9781305577077,9781305577039,9781337497848 ",syl
bps6311.0w1.17s,bps,6311 ,0w1 ,17s,24903 ,Strategy Implementation ,,Open,Larry Chasteen,-schedule is not posted or not applicable-,12,38, ,1,do_eval,,,mgt,mgmt,lec,1,chasteen,1,9781578518524 ,syl
bps6360.501.17s,bps,6360 ,501 ,17s,24484 ,Management and Organizational Consulting: Theory and Practice ,,Open,Jeffery Hicks,Mon : 7:00pm-9:45pm : SOM_1.110,32,47, ,1,do_eval,,,mgt,mgmt,lec,1,jnh061000,0,9780684840048 , 
bps7301.001.17s,bps,7301 ,001 ,17s,27845 ,Advanced Strategic Management Seminar II ,,Open,Wing Tsang,Thurs : 1:00pm-3:45pm : SOM_2.102,8,37, ,1,do_eval,,,mgt,mgmt,lec,1,wkt071000,0, ,syl
buan6312.001.17s,buan,6312 ,001 ,17s,25245 ,Applied Econometrics and Time Series Analysis ,,Open,Moran Blueshtein,Wed : 1:00pm-3:45pm : SOM_12.218,22,28, ,1,do_eval,,,mgt,mgmt,lec,1,mxb135230,1, ,syl
buan6312.002.17s,buan,6312 ,002 ,17s,26971 ,Applied Econometrics and Time Series Analysis ,,Open,Moran Blueshtein,Mon : 4:00pm-6:45pm : SOM_12.218,21,29, ,1,do_eval,,,mgt,mgmt,lec,1,mxb135230,1, , 
buan6312.003.17s,buan,6312 ,003 ,17s,27918 ,Applied Econometrics and Time Series Analysis ,,Open,Moran Blueshtein,Mon & Wed : 11:30am-12:45pm : SOM_2.901,16,29, ,1,do_eval,,,mgt,mgmt,lec,1,mxb135230,1, , 
buan6320.501.17s,buan,6320 ,501 ,17s,27016 ,Database Foundations ,,Open,Kutsal Dogan,Tues & Thurs : 5:30pm-6:45pm : SOM_2.106,48,17, ,1,do_eval,,,mgt,mgmt,lec,1,kxd025000,1, ,syl
buan6320.001.17s,buan,6320 ,001 ,17s,25230 ,Database Foundations ,,Open,Nassim Sohaee,Tues & Thurs : 2:30pm-3:45pm : SOM_11.202,33,23, ,1,do_eval,,,mgt,mgmt,lec,1,nxs045000,1,"9780133970777,9780133971224 ",syl
buan6320.502.17s,buan,6320 ,502 ,17s,25231 ,Database Foundations ,,Open,Ravishankar Narayan,Fri : 7:00pm-9:45pm : SOM_2.717,13,52, ,1,do_eval,,,mgt,mgmt,lec,1,rln130030,1, ,syl
buan6320.0w1.17s,buan,6320 ,0w1 ,17s,27923 ,Database Foundations ,,Open,Huseyin Cavusoglu,-schedule is not posted or not applicable-,17,33, ,1,do_eval,,,mgt,mgmt,lec,1,huseyin,1, , 
buan6324.001.17s,buan,6324 ,001 ,17s,25202 ,Business Analytics With SAS ,,Open,Russell Torres,Mon : 10:00am-12:45pm : SOM_11.210,8,55, ,1,do_eval,,,mgt,mgmt,lec,1,rrt102020,1, , 
buan6324.002.17s,buan,6324 ,002 ,17s,25203 ,Business Analytics With SAS ,,Open,Russell Torres,Wed : 10:00am-12:45pm : SOM_2.722,4,61, ,1,do_eval,,,mgt,mgmt,lec,1,rrt102020,1, , 
buan6324.004.17s,buan,6324 ,004 ,17s,25204 ,Business Analytics With SAS ,,Open,Russell Torres,Wed : 1:00pm-3:45pm : SOM_2.106,16,49, ,1,do_eval,,,mgt,mgmt,lec,1,rrt102020,1, , 
buan6324.003.17s,buan,6324 ,003 ,17s,25205 ,Business Analytics With SAS ,,Open,Russell Torres,Thurs : 1:00pm-3:45pm : SOM_1.212,5,60, ,1,do_eval,,,mgt,mgmt,lec,1,rrt102020,1, , 
buan6324.0w1.17s,buan,6324 ,0w1 ,17s,25206 ,Business Analytics With SAS ,,Open,Radha Mookerjee,-schedule is not posted or not applicable-,6,44, ,1,do_eval,,,mgt,mgmt,lec,1,rvm019000,2, ,syl
buan6324.0w2.17s,buan,6324 ,0w2 ,17s,27912 ,Business Analytics With SAS ,,Open,Syam Menon,-schedule is not posted or not applicable-,8,42, ,1,do_eval,,,mgt,mgmt,lec,1,sxm021300,1, ,syl
buan6324.005.17s,buan,6324 ,005 ,17s,28023 ,Business Analytics With SAS ,,Open,Russell Torres,Mon : 4:00pm-6:45pm : SOM_12.206,1,59, ,1,do_eval,,,mgt,mgmt,lec,1,rrt102020,1, , 
buan6337.002.17s,buan,6337 ,002 ,17s,25241 ,Marketing Predictive Analytics Using SAS ,,Open,Upender Subramanian,Mon : 1:00pm-3:45pm : SOM_1.302,26,14, ,1,do_eval,,,mgt,mgmt,lec,1,uxs092000,1, , 
buan6337.502.17s,buan,6337 ,502 ,17s,25242 ,Marketing Predictive Analytics Using SAS ,,Open,B Murthi,Tues : 7:00pm-9:45pm : SOM_2.801,27,33, ,1,do_eval,,,mgt,mgmt,lec,1,murthi,2, ,syl
buan6337.501.17s,buan,6337 ,501 ,17s,27369 ,Marketing Predictive Analytics Using SAS ,,Open,Ernan Haruvy,Mon : 7:00pm-9:45pm : SOM_2.103,17,32, ,1,do_eval,,,mgt,mgmt,lec,1,eeh017200,1, ,syl
buan6337.001.17s,buan,6337 ,001 ,17s,25362 ,Marketing Predictive Analytics Using SAS ,,Open,Upender Subramanian,Mon : 4:00pm-6:45pm : SOM_1.302,24,16, ,1,do_eval,,,mgt,mgmt,lec,1,uxs092000,1, , 
buan6337.003.17s,buan,6337 ,003 ,17s,26972 ,Marketing Predictive Analytics Using SAS ,,Open,B Murthi,Thurs : 4:00pm-6:45pm : SOM_1.110,24,36, ,1,do_eval,,,mgt,mgmt,lec,1,murthi,2, ,syl
buan6337.004.17s,buan,6337 ,004 ,17s,27407 ,Marketing Predictive Analytics Using SAS ,,Open,Mike Grigsby,Fri : 4:00pm-6:45pm : SOM_12.214,41,19, ,1,do_eval,,,mgt,mgmt,lec,1,mxg153330,0, , 
buan6337.503.17s,buan,6337 ,503 ,17s,27898 ,Marketing Predictive Analytics Using SAS ,,Open,Mike Grigsby,Fri : 7:00pm-9:45pm : SOM_2.714,17,43, ,1,do_eval,,,mgt,mgmt,lec,1,mxg153330,0, , 
buan6345.001.17s,buan,6345 ,001 ,17s,27019 ,High Performance Analytics ,,Open,Thomas Madonna,Fri : 4:00pm-6:45pm : SOM_2.717,1,64, ,1,do_eval,,,mgt,mgmt,lec,1,tdm160030,1, , 
buan6345.0w1.17s,buan,6345 ,0w1 ,17s,27020 ,High Performance Analytics ,,Open,Kashif Saeed,-schedule is not posted or not applicable-,14,46, ,1,do_eval,,,mgt,mgmt,lec,1,kxs147230,1, , 
buan6346.001.17s,buan,6346 ,001 ,17s,27421 ,Big Data Analytics ,,Open,Kashif Saeed,Tues : 4:00pm-6:45pm : SOM_1.107,57,3, ,1,do_eval,,,mgt,mgmt,lec,1,kxs147230,0, ,syl
buan6346.501.17s,buan,6346 ,501 ,17s,27021 ,Big Data Analytics ,,Open,Young Ryu,Wed : 7:00pm-9:45pm : SOM_1.110,53,7, ,1,do_eval,,,mgt,mgmt,lec,1,ryoung,1, ,syl
buan6346.502.17s,buan,6346 ,502 ,17s,27907 ,Big Data Analytics ,,Open,Austin Henslee,Mon : 7:00pm-9:45pm : SOM_11.210,52,8, ,1,do_eval,,,mgt,mgmt,lec,1,axh134230,1, , 
buan6356.502.17s,buan,6356 ,502 ,17s,27022 ,Business Analytics With R ,,Closed,Gregory MacDonald,Tues : 7:00pm-9:45pm : SOM_1.102,65,0, ,1,do_eval,,,mgt,mgmt,lec,1,ggm150230,1, ,syl
buan6356.501.17s,buan,6356 ,501 ,17s,27023 ,Business Analytics With R ,,Open,Gregory MacDonald,Mon : 7:00pm-9:45pm : SOM_2.717,63,2, ,1,do_eval,,,mgt,mgmt,lec,1,ggm150230,1, ,syl
buan6356.003.17s,buan,6356 ,003 ,17s,27952 ,Business Analytics With R ,,Open,Walter Johnston,Fri : 1:00pm-3:45pm : SOM_12.206,24,36, ,1,do_eval,,,mgt,mgmt,lec,1,wlj031000,0, , 
buan6390.001.17s,buan,6390 ,001 ,17s,25134 ,Analytics Practicum ,,Open,Kashif Saeed,Wed : 4:00pm-6:45pm : SOM_11.210,46,14, ,1,do_eval,,,mgt,mgmt,pra,1,kxs147230,0, , 
buan6398.501.17s,buan,6398 ,501 ,17s,25240 ,Prescriptive Analytics ,,Open,Alexandar Angelus,Fri : 7:00pm-9:45pm : SOM_12.202,35,25, ,1,do_eval,,,mgt,mgmt,lec,1,axa141431,1, , 
buan6398.001.17s,buan,6398 ,001 ,17s,25302 ,Prescriptive Analytics ,,Open,Alexandar Angelus,Sat : 1:00pm-3:45pm : SOM_12.202,34,26, ,1,do_eval,,,mgt,mgmt,lec,1,axa141431,1, , 
buan6398.002.17s,buan,6398 ,002 ,17s,27873 ,Prescriptive Analytics ,,Open,Ching-Chung Kuo,Fri : 4:00pm-6:45pm : SOM_1.117,58,7, ,1,do_eval,,,mgt,mgmt,lec,1,cxk162830,1,"9781285418681,9781285969701 ",syl
buan6398.003.17s,buan,6398 ,003 ,17s,27935 ,Prescriptive Analytics ,,Open,Ching-Chung Kuo,Mon & Wed : 11:30am-12:45pm : SOM_1.217,43,17, ,1,do_eval,,,mgt,mgmt,lec,1,cxk162830,1,"9781285418681,9781285969701 ", 
buan6v98.001.17s,buan,6v98 ,001 ,17s,25260 ,Business Analytics Internship ,,Open,"Kashif Saeed,Beth Kent",-schedule is not posted or not applicable-,41,59, ,1,do_eval,,,mgt,mgmt,pra,1,"kxs147230,bxk162230",0, ,syl
buan6v98.091.17s,buan,6v98 ,091 ,17s,25262 ,Business Analytics Internship ,,Open,"Kashif Saeed,Beth Kent",-schedule is not posted or not applicable-,14,86, ,8w2,do_eval,,,mgt,mgmt,pra,8w2,"kxs147230,bxk162230",0, , 
ce1202.004.17s,ce,1202 ,004 ,17s,27100 ,Introduction to Electrical Engineering II ,,Open,Diana Cogan,Mon : 2:30pm-3:45pm : SOM_1.217,28,37, ,1,do_eval,,,ecs,elec,llb,1,dcc095020,6, ,syl
ce1202.001.17s,ce,1202 ,001 ,17s,22488 ,Introduction to Electrical Engineering II ,,Open,Diana Cogan,Wed : 10:00am-11:15am : GR_3.420,30,35, ,1,do_eval,,,ecs,elec,llb,1,dcc095020,7, ,syl
ce1202.002.17s,ce,1202 ,002 ,17s,22524 ,Introduction to Electrical Engineering II ,,Open,Georgios Makris,Thurs : 1:00pm-2:15pm : SOM_2.106,28,37, ,1,do_eval,,,ecs,elec,llb,1,gxm112130,6, , 
ce1202.003.17s,ce,1202 ,003 ,17s,22525 ,Introduction to Electrical Engineering II ,,Open,Diana Cogan,Fri : 2:30pm-3:45pm : ECSS_2.415,26,39, ,1,do_eval,,,ecs,elec,llb,1,dcc095020,6, ,syl
ce1337.010.17s,ce,1337 ,010 ,17s,27382 ,Computer Science I ,,Open,Jonathan Brandenburg,Mon & Wed : 11:30am-12:45pm : ECSS_2.312,7,43, ,1,do_eval,,,ecs,csci,lec,1,jcb011200,0,"9780133778816,9780133769395,9780133778793 ",syl
ce1337.005.17s,ce,1337 ,005 ,17s,22861 ,Computer Science I ,,Open,Gordon Arnold,Mon & Wed : 2:30pm-3:45pm : ECSS_2.311,2,58, ,1,do_eval,,,ecs,csci,lec,1,gxa120930,0, ,syl
ce1337.003.17s,ce,1337 ,003 ,17s,22615 ,Computer Science I ,,Open,Jonathan Brandenburg,Mon & Wed : 1:00pm-2:15pm : ECSS_2.312,4,46, ,1,do_eval,,,ecs,csci,lec,1,jcb011200,0,"9780133778816,9780133769395,9780133778793 ",syl
ce1337.001.17s,ce,1337 ,001 ,17s,22379 ,Computer Science I ,,Open,Gordon Arnold,Tues & Thurs : 8:30am-9:45am : ECSS_2.410,6,54, ,1,do_eval,,,ecs,csci,lec,1,gxa120930,0, ,syl
ce1337.002.17s,ce,1337 ,002 ,17s,22380 ,Computer Science I ,,Open,Miguel Razo Razo,Mon & Wed : 10:00am-11:15am : ECSS_2.312,5,45, ,1,do_eval,,,ecs,csci,lec,1,mrazora,0, ,syl
ce1337.004.17s,ce,1337 ,004 ,17s,22381 ,Computer Science I ,,Open,John Cole,Tues & Thurs : 2:30pm-3:45pm : ECSS_2.312,7,43, ,1,do_eval,,,ecs,csci,lec,1,jxc064000,0, ,syl
ce1337.007.17s,ce,1337 ,007 ,17s,22382 ,Computer Science I ,,Open,Jason Smith,Tues & Thurs : 1:00pm-2:15pm : ECSS_2.305,13,47, ,1,do_eval,,,ecs,csci,lec,1,jws130830,0, , 
ce1337.008.17s,ce,1337 ,008 ,17s,23055 ,Computer Science I ,,Open,Jason Smith,Tues & Thurs : 10:00am-11:15am : ECSS_2.312,6,44, ,1,do_eval,,,ecs,csci,lec,1,jws130830,0, ,syl
ce1337.009.17s,ce,1337 ,009 ,17s,23367 ,Computer Science I ,,Open,John Cole,Mon & Wed : 10:00am-11:15am : _,4,45, ,1,do_eval,,,ecs,csci,lec,1,jxc064000,0, ,syl
ce1337.006.17s,ce,1337 ,006 ,17s,27847 ,Computer Science I ,,Open,Jeyakesavan Veerasamy,Mon & Wed : 8:30am-9:45am : GR_4.301,7,53, ,1,do_eval,,,ecs,csci,lec,1,veerasam,0, ,syl
ce2305.003.17s,ce,2305 ,003 ,17s,27386 ,Discrete Mathematics for Computing I ,,Open,Eric Becker,Mon & Wed : 11:30am-12:45pm : ECSS_2.306,7,53, ,1,do_eval,,,ecs,csci,lec,1,ewb160130,0,"9780077353506,9780073383095,9780077418939 ",syl
ce2305.502.17s,ce,2305 ,502 ,17s,22773 ,Discrete Mathematics for Computing I ,,Open,James Willson,Mon & Wed : 7:00pm-8:15pm : ECSS_2.203,10,50, ,1,do_eval,,,ecs,csci,lec,1,jkw053000,0,"9780077353506,9780073383095,9780077418939 ",syl
ce2305.002.17s,ce,2305 ,002 ,17s,22495 ,Discrete Mathematics for Computing I ,,Open,Timothy Farage,Tues & Thurs : 2:30pm-3:45pm : ECSS_2.412,7,53, ,1,do_eval,,,ecs,csci,lec,1,tfarage,0,"9780077353506,9780073383095,9780077418939 ", 
ce2305.001.17s,ce,2305 ,001 ,17s,22386 ,Discrete Mathematics for Computing I ,,Open,William Semper,Mon & Wed : 11:30am-12:45pm : GR_3.302,6,54, ,1,do_eval,,,ecs,csci,lec,1,wjs130130,0,"9781260125757,9780077353506,9780073383095,9780077418939 ",syl
ce2305.503.17s,ce,2305 ,503 ,17s,22387 ,Discrete Mathematics for Computing I ,,Open,James Willson,Mon & Wed : 5:30pm-6:45pm : GR_3.420,3,57, ,1,do_eval,,,ecs,csci,lec,1,jkw053000,0,"9780077353506,9780073383095,9780077418939 ",syl
